Amount,Frequency,Recency
-0.3651735928891241,0.016222978358248385,-0.5165001657075879
-0.07451070659717934,0.835411638130528,-0.26773898856581346
0.0015387437755107025,0.8134690847437706,-0.5278074919413049
-0.3893518202763369,-0.2617160312073465,2.4460193075262717
-0.41883568782969416,-0.10811815750004405,-0.4938855132401539
-0.28846603347277433,0.22102014330131828,-0.505192839473871
-0.3530975831366526,-0.08617560411328656,-0.4938855132401539
-0.37049961696370093,0.0015946094337433926,-0.4825781870064369
-0.07969986728657198,1.2157492301676578,-0.5278074919413049
-0.20853199255033852,0.6306144731874581,-0.5278074919413049
0.35252926306527027,2.1665932102604826,-0.5278074919413049
0.06291760405103257,1.0475229875358505,-0.5278074919413049
-0.5127996817271503,-0.5030841184616789,-0.5278074919413049
-0.5133675191763261,-0.5177124873861838,-0.36950492466926665
-0.5164251054411186,-0.5908543320087088,1.0552181807790781
-0.390353543776421,-0.10080397303779155,0.060173472211980134
-0.09942857866178162,1.171864123394143,-0.5278074919413049
-0.49942492580887166,-0.6054827009332138,-0.4938855132401539
-0.530000788456798,-0.6859387300179913,-0.03028513765775603
-0.46884906316094527,-0.5396550407729414,-0.2790463147995305
1.876048787151559,0.7403272401212455,-0.5165001657075879
-0.5134898226269178,-0.5469692252351939,-0.4938855132401539
-0.47501665145506977,-0.4299422738391539,-0.45996353453900285
-0.5003159938060397,-0.4811415650749214,-0.1659730524623603
0.21178128732957133,0.7842123468947605,-0.5165001657075879
-0.29115379739887254,-0.18126000212256901,-0.5165001657075879
-0.15755766153586626,0.045479716207258374,-0.4938855132401539
-0.44598996584797174,-0.5030841184616789,-0.4938855132401539
-0.4804242111633745,-0.5030841184616789,0.03755881974454609
-0.41541410320004535,-0.4445706427636589,-0.4938855132401539
-0.43521561424822625,-0.4518848272259114,-0.36950492466926665
-0.4907413808168606,-0.5689117786219513,1.1682914431162483
0.489753734629167,-0.5542834096974464,-0.18858770492979432
-0.08364269757469273,0.39656057039537823,-0.5278074919413049
-0.38959642717752013,-0.30560113798086147,-0.5278074919413049
0.006652192805011914,0.4331314927066407,-0.5278074919413049
-0.2570748144875693,-0.4299422738391539,1.7223504285683824
0.5244529707541854,0.31610454131060073,-0.5278074919413049
-0.38311725628307847,-0.283658584594104,0.10540277714684822
-0.23443411619350946,-0.05691886626427658,-0.5165001657075879
0.04963020774031925,0.6306144731874581,-0.5278074919413049
0.2782211808700555,0.6306144731874581,-0.5165001657075879
-0.2565856006852029,0.29416198792384324,-0.505192839473871
-0.39443906142356794,-0.34948624475437645,-0.5278074919413049
-0.4154373990953961,-0.10811815750004405,-0.5278074919413049
-0.4874042438078583,-0.4591990116881639,-0.5278074919413049
-0.06309571787528682,-0.07886141965103408,-0.5278074919413049
-0.23187447969184047,-0.15931744873581152,-0.5278074919413049
0.16114183481076752,0.4038747548576307,-0.5278074919413049
-0.2577008916751222,-0.37142879814113394,1.9371896270090057
-0.33772520419204277,-0.17394581766031653,-0.5278074919413049
0.024712335675719496,0.1771350365278033,-0.5278074919413049
-0.1776882271058779,0.08936482298077335,-0.5278074919413049
3.790802489746103,4.792385432209128,-0.5278074919413049
0.2025095209799522,0.3673038325463682,-0.5278074919413049
0.252738383343199,0.981695327375578,-0.5165001657075879
-0.00837657168317398,0.22102014330131828,-0.5278074919413049
-0.2726190006603916,-0.07154723518878157,-0.5278074919413049
0.6584626087596701,1.8447690939213726,-0.5165001657075879
2.9090732346267303,2.5615591712221173,-0.5278074919413049
3.319558558655513,2.0715088122512,-0.5278074919413049
-0.14528363667291258,-0.2032025555093265,-0.5165001657075879
2.3661886013585693,1.2523201524789203,-0.5278074919413049
0.7627466842975278,0.5282158907159231,1.2361354005185503
0.4321196895312841,0.6013577353384482,-0.4825781870064369
4.857463298120938,3.5050889668526892,-0.5165001657075879
-0.29135181250935477,0.25027688115032826,-0.5278074919413049
-0.4665660654165669,-0.08617560411328656,-0.5165001657075879
-0.3269595885530543,0.4331314927066407,-0.505192839473871
-0.29740000933980665,0.4185031237821357,-0.5278074919413049
-0.14373154764516596,0.10399319190527834,-0.5278074919413049
-0.3938246321836907,0.12593574529203583,-0.5278074919413049
-0.3569326699087786,0.37461801700862074,-0.5278074919413049
-0.30079538608718576,0.4038747548576307,-0.5278074919413049
-0.3547341197850467,0.23564851222582328,-0.5278074919413049
-0.4684675928745759,-0.4518848272259114,-0.4938855132401539
-0.41038801377811,-0.5615975941596988,-0.505192839473871
-0.4310660328888648,-0.6054827009332138,-0.41473422960413475
-0.4083001191572945,-0.5981685164709614,-0.00767048519032199
-0.5225548379052982,-0.6566819921689813,-0.42604155583785175
-0.45894830763685485,-0.6639961766312338,-0.00767048519032199
-0.43284234490936335,-0.6420536232444763,-0.4486562083052858
-0.2979940546712515,-0.17394581766031653,-0.5278074919413049
-0.4857298513295195,-0.5396550407729414,-0.5278074919413049
0.8631403453118055,0.48433078394240814,-0.5278074919413049
-0.10339179285833583,0.4550740460933982,-0.5278074919413049
5.138298228561764,4.2145648596911816,-0.5278074919413049
6.221400115080394,4.529074791568039,-0.5278074919413049
2.962170404105033,3.234464141749347,-0.5278074919413049
3.8934878844655207,3.088180452504297,-0.5278074919413049
-0.06049822554367275,0.6086719198007006,-0.5278074919413049
-0.4168147689080123,-0.07886141965103408,-0.5278074919413049
0.5497639610528302,-0.2178309244338315,-0.505192839473871
-0.3394607483956774,-0.15931744873581152,-0.5278074919413049
-0.05537312856649568,0.06742226959401586,-0.5278074919413049
0.8219240824623995,0.5135875217914182,-0.47127086077271985
0.003020945117205991,0.11130737636753084,-0.5278074919413049
-0.32619373599339624,-0.2032025555093265,-0.5278074919413049
-0.5195554913788827,-0.5689117786219513,-0.5278074919413049
-0.5505885359730684,-0.7371380212537587,-0.35819759843554966
-0.41783105234269097,-0.5908543320087088,2.4234046550588375
0.01692568265471484,-0.19588837104707402,-0.505192839473871
-0.32730902698331565,-0.4738273806126689,-0.4938855132401539
-0.22089337702085635,-0.06423305072652907,-0.5278074919413049
0.4233749928139779,0.6525570265742155,-0.505192839473871
-0.33541891055231327,-0.13006071088680154,-0.5278074919413049
-0.3869406951075287,-0.30560113798086147,-0.505192839473871
-0.48321098264471407,-0.32754369136761896,-0.4938855132401539
-0.5240428632208306,-0.3860571670656389,-0.505192839473871
-0.4030527187295266,-0.34948624475437645,-0.09812909506005815
-0.5019001146898943,-0.6639961766312338,0.8290716561047377
6.051657485593699,5.79442870353772,-0.5278074919413049
5.346674188500837,5.4652904027363585,-0.5278074919413049
0.901031119099885,1.910596754081645,-0.5278074919413049
0.7014318877342212,1.705799589138575,-0.5278074919413049
1.49126757165546,2.4737889576750876,-0.5278074919413049
-0.5391735472511759,-0.7371380212537587,3.599366583365408
-0.556951227390756,-0.7371380212537587,3.0566149241469907
1.5422855824737036,2.62738683138239,-0.4373488820715688
0.41444392893386667,0.4770165994801557,-0.47127086077271985
2.473303128181564,2.780984705089692,-0.21120235739722837
1.031435717299823,2.30556271504328,-0.5278074919413049
1.0732838813106251,1.4644315018842426,-0.5278074919413049
-0.27625898430895407,-0.0130337594907616,-0.4825781870064369
-0.2712066870047491,-0.04229049733977159,-0.5278074919413049
-0.13394727159782893,0.14056411421654083,-0.505192839473871
-0.29395512881480645,-0.049604681802024084,-0.5278074919413049
-0.1207355869470064,0.5135875217914182,-0.505192839473871
-0.5050450605622524,-0.6639961766312338,0.5916178051966802
1.7981211052162072,1.2888910747901827,-0.5165001657075879
-0.3091935563611492,0.5428442596404282,-0.505192839473871
-0.47591063143915685,-0.5177124873861838,-0.3468902722018326
-0.39410127094098124,-0.3568004292166289,-0.5278074919413049
-0.4965274988246158,-0.6566819921689813,-0.40342690337041776
-0.12715651810307071,-0.4591990116881639,-0.5278074919413049
-0.42180591448692134,-0.6127968853954663,-0.505192839473871
-0.2633501462976913,-0.27634440013185146,-0.5278074919413049
-0.24861549248830986,-0.12274652642454904,2.197258130384497
1.8228526101179987,1.4717456863464953,-0.5278074919413049
1.2652391470143078,0.937810220602063,-0.5278074919413049
2.7673963350639035,1.6326577445160502,-0.5278074919413049
1.1877861189467285,1.8008839871478575,-0.5278074919413049
0.6167571321078987,0.5574726285649332,-0.505192839473871
0.135257183089109,0.30147617238609575,-0.5278074919413049
-0.14475947902751946,0.008908793895995889,-0.08682176882634114
0.8786117318116573,0.6306144731874581,-0.5278074919413049
0.2485189142977844,0.30879035684834827,-0.03028513765775603
-0.4250178360584131,-0.39337135152789143,-0.42604155583785175
-0.35110287209724017,-0.4518848272259114,-0.5278074919413049
-0.42415006395659577,-0.6054827009332138,-0.23381700986466242
-0.5426679315537961,-0.7005670989424962,3.0453075979132738
0.0335269200790791,0.2063917743768133,-0.5278074919413049
-0.09403557888806907,0.1551924831410458,-0.505192839473871
0.1843299866455718,0.35267546362186325,-0.5165001657075879
3.011979940351966,0.48433078394240814,-0.5278074919413049
6.048023325918936,2.6493293847691475,-0.5278074919413049
-0.3288902358802513,-0.3641146136788814,-0.5278074919413049
2.0439044491148324,2.30556271504328,-0.5278074919413049
1.5858867626096527,1.7789414337611,-0.5278074919413049
2.6111420289853244,2.3860187441280574,-0.5278074919413049
-0.4312844319077786,-0.49576993399942637,1.2248280742848334
0.2695492838257208,0.9304960361398105,-0.5278074919413049
0.021849852534490368,1.1791783078563953,-0.5278074919413049
-0.17864044682834135,-0.24708766228284149,1.9824189319438739
-0.18056235819478228,-0.005719575028509104,-0.5278074919413049
-0.2096705794356082,-0.17394581766031653,-0.5278074919413049
-0.45341553249103955,-0.4372564583014064,-0.5278074919413049
-0.5160232512463174,-0.6127968853954663,1.9258823007752888
-0.26963130208165126,-0.06423305072652907,-0.5278074919413049
-0.4748914360175593,-0.5030841184616789,-0.5278074919413049
0.7380559472125988,0.11862156082978334,-0.5278074919413049
-0.2015315759974216,0.806154900281518,-0.5278074919413049
-0.32663926999197984,0.1844492209900558,-0.5278074919413049
-0.31798775685607616,0.35267546362186325,-0.5278074919413049
-0.3423872952491216,0.2283343277635708,-0.5278074919413049
0.2779794859557888,1.2376917835544152,-0.5278074919413049
-0.48568034755189904,-0.5908543320087088,-0.505192839473871
0.09403800825278495,-0.07886141965103408,-0.5278074919413049
-0.5044306313223751,-0.5981685164709614,-0.5278074919413049
-0.38352493445171765,-0.2617160312073465,-0.5278074919413049
-0.5562814703994204,-0.7371380212537587,3.5202152997293887
0.2568239009903435,1.6472861134405552,-0.5165001657075879
-0.17954316277318447,-0.13006071088680154,-0.5278074919413049
-0.28248190035453696,-0.4079997204523964,-0.5165001657075879
0.19936457510759253,0.34536127915961073,-0.505192839473871
-0.2946103258715475,-0.4299422738391539,-0.4825781870064369
0.013754528900087479,0.12593574529203583,-0.5165001657075879
-0.18608057340600317,0.6013577353384482,-0.5278074919413049
-0.3838306930781971,-0.049604681802024084,-0.5278074919413049
-0.46067511587973303,-0.269030215669599,-0.4825781870064369
-0.4576582974318042,-0.23245929335833648,-0.4825781870064369
-0.3454914733046158,0.13324992975428834,-0.5278074919413049
-0.4259817037285525,-0.2617160312073465,-0.5165001657075879
-0.4172486549589211,-0.12274652642454904,-0.5165001657075879
0.3497541395316091,-0.0203479439530141,-0.35819759843554966
0.0759749533951578,0.5209017062536706,-0.3468902722018326
-0.2930378529353687,-0.5250266718484363,2.8191610732389334
0.7757632658247892,0.08936482298077335,-0.42604155583785175
0.28239988209860656,0.023537162820500883,-0.052899790125190076
-0.27742669106341283,-0.30560113798086147,0.5803104789629631
-0.4026654244693196,-0.4738273806126689,-0.35819759843554966
-0.4386837906685767,-0.29828695351860895,-0.3808122509029837
-0.46888109501705266,-0.3860571670656389,-0.3355829459681156
-0.40007084412462396,-0.10811815750004405,-0.41473422960413475
-0.4485845461926672,-0.30560113798086147,1.066525507012795
-0.37539175498736915,-0.17394581766031653,-0.42604155583785175
-0.33538687869620604,-0.2178309244338315,-0.5278074919413049
-0.3519269643952748,-0.4445706427636589,-0.5165001657075879
-0.42336382748850626,-0.4226280893769014,-0.5165001657075879
-0.46215149324759,-0.4591990116881639,2.1859508041507802
-0.5009129511244041,-0.6127968853954663,-0.07551444259262412
-0.40167243692999155,-0.46651319615041636,-0.3808122509029837
-0.487351828043319,-0.6201110698577188,2.027648236878742
-0.45611785635173246,-0.37142879814113394,-0.4373488820715688
-0.42820937372147283,-0.15931744873581152,-0.4938855132401539
-0.3291406667552724,-0.0203479439530141,-0.505192839473871
-0.5303385789393846,-0.5835401475464563,-0.41473422960413475
-0.4064539194507435,-0.4226280893769014,2.2537947615530824
-0.4602295818811488,-0.34217206029212394,-0.42604155583785175
-0.3934722817665095,-0.11543234196229656,-0.5165001657075879
-0.3668712812628137,-0.18126000212256901,-0.4938855132401539
-0.3658579098150537,0.008908793895995889,-0.21120235739722837
-0.40559197132276387,-0.09348978857553907,-0.5165001657075879
-0.33967914741459115,-0.39337135152789143,-0.3468902722018326
0.8091550198232386,1.1938066767809004,-0.36950492466926665
-0.39731610449939175,-0.39337135152789143,1.7449650810358164
1.844969150766661,1.4936882397332527,-0.5278074919413049
0.5232648800912918,1.0109520652245878,-0.4938855132401539
-0.4038098353284276,-0.7371380212537587,3.66721054076771
-0.37485012542046303,-0.27634440013185146,-0.5278074919413049
-0.3453458739586734,-0.283658584594104,-0.5165001657075879
-0.21445788593019757,-0.08617560411328656,-0.505192839473871
-0.3894508278315776,-0.3641146136788814,-0.5278074919413049
-0.49203430300883,-0.5103983029239314,-0.5278074919413049
-0.3686621532179066,-0.4226280893769014,-0.5165001657075879
-0.14619508857851304,-0.269030215669599,-0.5278074919413049
0.03278145142785455,0.13324992975428834,-0.5278074919413049
-0.13085474149001095,0.030851347282753377,-0.4938855132401539
-0.15680054493696563,-0.05691886626427658,-0.4938855132401539
-0.30497117532881646,-0.14468907981130655,-0.4373488820715688
-0.3742735520105307,-0.30560113798086147,-0.4373488820715688
-0.39262780556004306,-0.4226280893769014,-0.3468902722018326
-0.5116552708680422,-0.5835401475464563,-0.3355829459681156
-0.04281081699857705,-0.027662128415266593,-0.3808122509029837
-0.11489705317471197,-0.049604681802024084,-0.3808122509029837
-0.21086158208541808,-0.09348978857553907,-0.3355829459681156
1.3727118482283092,1.1864924923186477,-0.505192839473871
0.7238629229701258,0.879296744904043,-0.5278074919413049
0.8947412273551709,1.3400903660259502,-0.4938855132401539
0.8154915033586615,0.9524385895265679,-0.5165001657075879
-0.21788238254676545,-0.4153139049146489,-0.5278074919413049
0.32020912025295606,0.3599896480841157,-0.5278074919413049
0.7441216159645665,0.689127948885478,-0.5278074919413049
0.8778720871342726,0.6818137644232256,-0.5278074919413049
1.1759867479515562,1.0182662496868404,-0.5278074919413049
-0.1882616516082221,-0.39337135152789143,-0.5165001657075879
-0.10415473343107406,-0.4153139049146489,-0.5165001657075879
-0.1863601241502129,0.03816553174500587,-0.4938855132401539
-0.3275565458714178,-0.254401846745094,-0.4938855132401539
-0.4535931636930894,-0.4811415650749214,-0.5278074919413049
-0.3509485367905413,-0.2617160312073465,-0.5278074919413049
-0.3123909179980466,-0.3568004292166289,-0.5278074919413049
0.2883694552822483,0.0015946094337433926,-0.505192839473871
-0.13554595241627787,-0.0203479439530141,-0.5165001657075879
-0.31134260270726044,-0.32754369136761896,-0.5278074919413049
-0.14163200507667448,-0.03497631287751909,-0.5278074919413049
-0.29113923746427833,0.14787829867879332,-0.5165001657075879
-0.3522094271264033,-0.4299422738391539,-0.505192839473871
-0.410079343164712,-0.4518848272259114,-0.41473422960413475
-0.2254506365488567,-0.07154723518878157,-0.45996353453900285
-0.38747067672675944,-0.27634440013185146,-0.5278074919413049
-0.2527330419915637,-0.21051673997157902,-0.5278074919413049
-0.3696522287703155,-0.31291532244311393,-0.4486562083052858
-0.46395692513727715,-0.46651319615041636,-0.19989503116351134
-0.556951227390756,-0.7371380212537587,3.203610165185312
-0.4246276298112872,-0.5250266718484363,-0.4938855132401539
-0.3563298886165761,-0.269030215669599,-0.42604155583785175
5.864742869246566,3.8415414521163043,-0.5278074919413049
0.1197945325500151,0.5574726285649332,-0.5278074919413049
4.078186478767451,2.810241442938702,-0.5278074919413049
0.06998499630308315,0.39656057039537823,-0.505192839473871
0.24259593290484333,0.31610454131060073,-0.5278074919413049
-0.107267647447324,0.23564851222582328,-0.4825781870064369
1.3751753891616525,1.3254619971014452,-0.505192839473871
-0.23678117765010276,-0.07154723518878157,-0.505192839473871
-0.19346246024528835,0.2283343277635708,-0.505192839473871
-0.36732555122215427,-0.34948624475437645,0.0940954509131312
-0.44571332709068096,-0.5469692252351939,-0.45996353453900285
-0.29152653172448545,0.1551924831410458,-0.5278074919413049
-0.3966725553903259,-0.32754369136761896,-0.35819759843554966
-0.43730350886904173,-0.27634440013185146,-0.45996353453900285
-0.3616442647434777,-0.4445706427636589,-0.4938855132401539
-0.34510417904440893,-0.34948624475437645,-0.40342690337041776
-0.34505758725370733,-0.269030215669599,-0.5278074919413049
-0.44881168117233755,-0.4006855359901439,-0.5278074919413049
-0.4692334454342335,-0.4153139049146489,-0.5278074919413049
-0.46733774195006206,-0.49576993399942637,-0.5278074919413049
0.3781867798072603,1.157235754469638,-0.5278074919413049
0.9506513761970903,0.11862156082978334,-0.4938855132401539
0.48607007117682394,-0.08617560411328656,-0.5278074919413049
-0.5517533307406085,-0.7371380212537587,2.7852390945377823
1.3868116888893898,1.7423705114498376,-0.5165001657075879
-0.512223108317218,-0.5615975941596988,1.8919603220741377
0.17031168161822666,-0.2617160312073465,-0.3468902722018326
1.4881692175738004,3.7245145007202645,-0.5165001657075879
1.084582390555765,3.015038607881772,-0.5278074919413049
-0.19174438796316662,-0.049604681802024084,-0.505192839473871
-0.17381237251688728,0.11130737636753084,-0.4938855132401539
-0.4201053141263131,-0.269030215669599,-0.505192839473871
0.07465873530783766,0.4770165994801557,-0.5165001657075879
-0.12705459856091,0.22102014330131828,-0.5165001657075879
-0.29838717290529587,-0.10080397303779155,-0.5165001657075879
-0.29793290294595537,-0.27634440013185146,-0.5165001657075879
-0.1942428727395398,0.08205063851852086,-0.5278074919413049
0.8569902289391956,0.1917634054523083,-0.5165001657075879
0.8092947951953493,0.4185031237821357,-0.5278074919413049
1.3359392774170704,2.6859003070804097,-0.5278074919413049
0.4431066161761067,1.1791783078563953,-0.5278074919413049
-0.2863897867996338,0.0015946094337433926,-0.4938855132401539
-0.014188897573198985,0.44044567716889316,-0.4938855132401539
-0.2499986862747636,-0.0203479439530141,-0.4938855132401539
-0.3185352103968203,-0.12274652642454904,-0.4938855132401539
-0.12292248912306251,0.03816553174500587,-0.4938855132401539
0.0512201525980125,0.030851347282753377,-0.4938855132401539
2.884385409528711,2.320191083967785,-0.5278074919413049
0.08225902116603621,0.7622697935080031,-0.5278074919413049
1.2400883159961995,1.4644315018842426,-0.4938855132401539
3.844205417850869,2.8541265497122175,-0.5278074919413049
-0.44485137896270127,-0.4738273806126689,-0.5278074919413049
-0.43791793810891916,-0.5177124873861838,-0.5278074919413049
-0.5033386362278063,-0.6127968853954663,-0.5278074919413049
-0.38070904310118947,-0.3641146136788814,-0.5278074919413049
-0.506413694414112,-0.6201110698577188,-0.5278074919413049
-0.5195875232349899,-0.6347394387822238,-0.5278074919413049
-0.3928986203434963,0.08205063851852086,-0.4938855132401539
-0.14076132098793828,0.9743811429133254,-0.5278074919413049
-0.18262986890716584,-0.09348978857553907,-0.4486562083052858
-0.34954204710873704,0.37461801700862074,-0.5165001657075879
-0.266134005792113,0.35267546362186325,-0.5278074919413049
-0.3937926003275833,-0.10811815750004405,-0.505192839473871
-0.4555616668502321,-0.32754369136761896,-0.5278074919413049
-0.45978113589564595,-0.269030215669599,-0.5278074919413049
-0.5289612091267686,-0.5689117786219513,-0.505192839473871
-0.5163144499382024,-0.5762259630842038,-0.4938855132401539
-0.47925941639583447,-0.4079997204523964,-0.505192839473871
-0.4955286873114501,-0.4079997204523964,-0.5278074919413049
5.14274192059987,5.209293946557521,-0.5278074919413049
-0.03903979393866565,0.11862156082978334,-0.21120235739722837
2.527498116728268,1.8959683851571403,-0.5278074919413049
-0.08301953237405957,-0.2178309244338315,-0.505192839473871
-0.5135335024307005,-0.6493678077067288,3.0566149241469907
-0.21792315036362925,-0.27634440013185146,-0.47127086077271985
0.6382563315297652,2.3421336373545425,-0.5165001657075879
0.9185438084298471,1.084093909847113,-0.5165001657075879
-0.19829635853057975,0.4770165994801557,-0.5278074919413049
-0.41182362332910305,-0.10811815750004405,-0.5165001657075879
-0.3262024719541527,0.16250666760329832,-0.5165001657075879
-0.4418403844886103,-0.18126000212256901,-0.5278074919413049
1.8234379194886898,1.7789414337611,-0.5278074919413049
0.041304837139328275,0.30879035684834827,-0.5165001657075879
0.08036622966878376,0.34536127915961073,-0.5165001657075879
2.705938851141582,2.612758462457885,-0.41473422960413475
-0.11842638132035763,-0.05691886626427658,-0.505192839473871
0.8467982747232193,1.7423705114498376,-0.5278074919413049
0.18433872260632803,0.5209017062536706,-0.5165001657075879
0.5114858930045437,1.3181478126391928,-0.5278074919413049
0.3374160509564397,1.0328946186113455,-0.5278074919413049
0.1651429048372674,0.6744995799609731,-0.5278074919413049
-0.12475995286885733,0.11862156082978334,-0.5278074919413049
0.38655874219895625,0.879296744904043,-0.5165001657075879
-0.16140148426874837,0.32341872577285324,-0.505192839473871
0.0990903055569899,0.5574726285649332,-0.5165001657075879
-0.3172102563487436,-0.2032025555093265,-0.5278074919413049
-0.2277074264109658,0.46970241501790316,-0.5165001657075879
0.09766051997983612,0.33073291023510576,-0.4938855132401539
0.043252956388038104,0.5428442596404282,-0.5278074919413049
-0.24001057114310775,-0.15200326427355904,-0.5278074919413049
-0.2079495951665677,-0.13737489534905403,0.8856082872733227
-0.2967477242699837,-0.4738273806126689,1.0552181807790781
-0.15910101460285628,-0.0130337594907616,-0.5278074919413049
-0.4314329432406399,-0.4445706427636589,-0.5278074919413049
-0.4923051177922831,-0.6274252543199713,-0.5278074919413049
-0.38969834671967973,-0.49576993399942637,-0.505192839473871
-0.20878533541227784,-0.08617560411328656,-0.35819759843554966
-0.3796985836403484,-0.34217206029212394,-0.41473422960413475
-0.3660559249255355,-0.4591990116881639,1.8467310171392695
-0.23957377310527983,-0.239773477820589,-0.505192839473871
-0.2803852697729646,-0.4006855359901439,-0.5278074919413049
-0.37144310072540837,-0.46651319615041636,-0.26773898856581346
1.3371361040407166,1.7277421425253325,-0.4938855132401539
-0.15816044282806827,-0.6420536232444763,2.106799520514761
-0.2771733482014731,-0.6347394387822238,2.027648236878742
0.27184101753085543,0.49895915286691317,-0.5278074919413049
-0.2399523314047306,-0.32754369136761896,0.4446225641583589
0.792652789954122,1.4278605795729802,-0.5278074919413049
0.25710345173455473,0.49895915286691317,-0.5278074919413049
0.9106901797097082,0.3819322014708732,-0.5278074919413049
4.46431885619386,3.7537712385692745,-0.5278074919413049
0.31984512188809977,0.11862156082978334,-0.4938855132401539
-0.23844392218076607,-0.2617160312073465,-0.5165001657075879
-0.20104236219505492,-0.13006071088680154,-0.5278074919413049
-0.19661031810456525,-0.16663163319806404,-0.5278074919413049
-0.30329095887663965,-0.13006071088680154,-0.5278074919413049
-0.2005240285234996,0.07473645405626836,-0.5278074919413049
0.05725087750695153,-0.15931744873581152,-0.5278074919413049
-0.040102669164046235,-0.2178309244338315,-0.41473422960413475
0.006489121537555859,-0.18126000212256901,-0.505192839473871
-0.11690632414871845,-0.34948624475437645,-0.4486562083052858
-0.34501099546300573,-0.24708766228284149,0.6255397838978312
-0.3803188368540637,-0.10811815750004405,-0.5278074919413049
-0.4050707256642897,-0.39337135152789143,1.2361354005185503
0.036185564135990826,0.24296269668807577,-0.5165001657075879
1.0663213205876547,0.49164496840466065,-0.5278074919413049
-0.4956568147358796,-0.6493678077067288,-0.505192839473871
1.3486704842262722,2.15927902579823,-0.5165001657075879
0.7759263370922461,1.60340100666704,-0.5165001657075879
0.535655384431,1.6253435600537975,-0.5278074919413049
0.3512072210041131,0.747641424583498,-0.5278074919413049
4.075987928643672,1.705799589138575,-0.5278074919413049
0.4162872166534985,0.6013577353384482,-0.5278074919413049
-0.25099167381409154,0.1771350365278033,-0.505192839473871
-0.4126535396009755,-0.254401846745094,-0.5278074919413049
-0.422027225492754,-0.225145108896084,-0.5278074919413049
-0.3372272544289193,-0.30560113798086147,-0.4938855132401539
-0.16074628721200696,-0.03497631287751909,-0.5165001657075879
2.326812714241887,1.4571173174219902,-0.505192839473871
-0.31285392391814354,-0.08617560411328656,-0.5278074919413049
2.338655765040843,1.2742627058656777,-0.1659730524623603
-0.2759153698525298,-0.6127968853954663,-0.3921195771367007
0.28108948798512307,-0.4299422738391539,-0.4938855132401539
1.2716280463142657,1.2523201524789203,-0.5278074919413049
3.0466675285293054,1.83745490945912,-0.5278074919413049
1.1476560272180585,1.0402088030735979,-0.505192839473871
-0.06465071888995257,-0.13006071088680154,-0.5278074919413049
-0.4396942501294177,-0.4372564583014064,-0.5278074919413049
-0.4247703171703108,-0.39337135152789143,-0.5278074919413049
-0.48879617355506866,-0.5030841184616789,-0.505192839473871
-0.43849742350577037,-0.3641146136788814,-0.5278074919413049
-0.400533850044721,-0.18857418658482153,-0.42604155583785175
-0.4164332986216428,-0.27634440013185146,-0.505192839473871
-0.45557040281098865,-0.4226280893769014,-0.3921195771367007
-0.44639764401661064,-0.32022950690536645,-0.505192839473871
-0.36436697251260236,-0.32754369136761896,1.8015017122044015
-0.3417408341531369,-0.269030215669599,1.564047861296344
-0.3830182487278375,0.03816553174500587,1.8015017122044015
-0.4072750997618592,-0.0130337594907616,1.9824189319438739
-0.3392976771282214,0.1698208520655508,-0.5278074919413049
-0.3515833499388502,0.13324992975428834,-0.4825781870064369
-0.34756480799083733,-0.2617160312073465,1.7223504285683824
-0.396340588881577,-0.3641146136788814,2.118106846748478
-0.1702539245020528,-0.225145108896084,-0.505192839473871
-0.4614933842039299,-0.2909727690563565,-0.5278074919413049
-0.1434694688224696,0.6233002887252056,-0.5278074919413049
-0.16483762883299177,0.46970241501790316,-0.5278074919413049
-0.45267006383981395,-0.24708766228284149,-0.5278074919413049
-0.3835161984909611,-0.15931744873581152,-0.5278074919413049
-0.05238834197467542,0.776898162432508,-0.5278074919413049
-0.379515128464461,0.08936482298077335,-0.45996353453900285
-0.051130363625731916,0.34536127915961073,-0.5278074919413049
-0.341041957292613,0.27221943453708575,-0.4825781870064369
-0.5134024630193523,-0.5469692252351939,-0.4825781870064369
-0.2516410468969951,-0.08617560411328656,-0.5278074919413049
-0.2909674302360661,-0.2617160312073465,-0.5165001657075879
-0.504800453661069,-0.5835401475464563,-0.4938855132401539
-0.4070829086252152,-0.4445706427636589,-0.5278074919413049
-0.08861928321900858,0.1990775899145608,-0.5278074919413049
-0.44375064790737595,-0.3860571670656389,-0.5278074919413049
-0.3340502767004539,-0.29828695351860895,-0.5278074919413049
-0.47637072537233516,-0.3641146136788814,-0.5278074919413049
0.05340414278715036,0.6013577353384482,-0.24512433609837944
0.6763014406245458,1.084093909847113,-0.5278074919413049
0.5434187415566561,0.5574726285649332,-0.5278074919413049
2.967135341801655,3.6586868405599917,-0.5278074919413049
1.296601246130326,2.707842860467167,-0.5278074919413049
2.8173514706567593,3.717200316258012,-0.5278074919413049
2.1877973707228873,2.6566435692313997,-0.5278074919413049
2.205391595686581,3.2125215883625895,-0.5278074919413049
1.5688545511213008,2.9272683943347424,-0.5278074919413049
3.0762911714547574,4.075595354908384,-0.5278074919413049
-0.41984905927745414,-0.4591990116881639,-0.4938855132401539
2.153660148073214,1.7277421425253325,-0.5278074919413049
1.9665533405894209,2.261677608269765,-0.5278074919413049
-0.056535011347117484,0.689127948885478,-0.5278074919413049
0.38985219940417565,1.1791783078563953,-0.5278074919413049
0.18431542671097698,0.5062733373291657,-0.5278074919413049
